Customer ID,Age Group,Location,Gender,Family with Children,Dog Breed,Purchase Frequency,Average Spend,Product Preference,Loyalty Program Member,Last Purchase Date
09934fc0-e7f0-4247-9743-795921d31313,18-25,urban,F,yes,Boxer,weekly,89.03,raw,Yes,2022-09-11
b2918ba3-90d5-4296-a390-1fb69ed34ccb,56-65,urban,M,no,Labrador,monthly,20.26,dry,Yes,2022-10-30
fbbf5d86-4688-46af-a939-5f6d3126558d,26-35,urban,F,yes,Rottweiler,weekly,151.72,grain-free,Yes,2023-10-04
3a8bd5b4-2f73-456c-a553-30fb425e9393,46-55,urban,F,no,Dachshund,quarterly,155.31,wet,Yes,2022-09-29
9075b1ea-1c8b-42a1-a6e1-8e63c84dceba,65+,suburban,F,no,Labrador,weekly,154.46,wet,No,2023-04-08
90e52870-9800-4499-a6eb-c6b55a49475c,26-35,suburban,M,yes,Siberian Husky,weekly,82.1,raw,Yes,2023-08-26
9a654629-3f68-4d88-a274-42a85ed3ec7f,18-25,urban,F,no,Bulldog,monthly,114.01,grain-free,Yes,2022-07-02
49f5b175-02f9-412e-ac09-d46f36625db4,46-55,suburban,M,yes,Labrador,quarterly,84.8,wet,No,2024-03-14
37f7df2e-4386-4409-ac8e-272b882107e9,36-45,urban,M,yes,Labrador,weekly,22.89,dry,No,2023-05-07
e729f44b-c527-486a-9cb7-eac360edf722,26-35,suburban,F,yes,Rottweiler,quarterly,121.24,wet,Yes,2023-03-17
fe576e25-abcb-420f-9493-7939f2fd3124,18-25,suburban,M,no,Rottweiler,weekly,42.28,grain-free,No,2023-05-17
fc96dac5-9cc4-47ed-bd41-25696ffd0b1a,56-65,urban,F,yes,Labrador,monthly,34.41,dry,Yes,2023-10-18
3c382b86-0b05-4118-aec4-6cab052ce978,65+,suburban,F,yes,Bulldog,weekly,155.99,raw,Yes,2024-02-04
c019f1dd-05da-4315-a93f-799e4082912d,46-55,suburban,F,no,Boxer,weekly,21.71,dry,Yes,2023-06-17
da6c9416-1cc4-48f2-9d14-129a8205ead3,26-35,urban,M,no,Great Dane,quarterly,192.62,grain-free,Yes,2023-11-04
8b393b0a-2ffb-40cb-aeaf-393c36ecb99b,26-35,urban,M,no,Bulldog,weekly,112.75,grain-free,No,2023-10-24
4729b52a-df41-4e6d-8f84-dcd0c97c4c1e,36-45,suburban,F,no,Bulldog,monthly,196.94,dry,No,2022-08-17
fcb043bd-4f12-4881-b19f-c03bdf8e5701,36-45,suburban,M,no,Bulldog,monthly,30.44,wet,No,2023-08-31
8f6d8bcb-4228-438f-ad74-4b69de7046d8,56-65,suburban,M,no,Boxer,weekly,125.04,grain-free,Yes,2023-03-23
4bd814a6-c504-449c-991f-42f5d03ac1f6,65+,urban,M,yes,Beagle,weekly,82.88,dry,Yes,2022-09-23
c02a7341-cda0-4739-8947-dacf4f5085e2,56-65,suburban,M,no,Beagle,quarterly,171.83,grain-free,No,2024-02-10
4e5d18f2-910b-42d7-ba23-a236ef1438df,18-25,suburban,M,yes,Bulldog,quarterly,85.02,wet,No,2022-10-12
15196f73-19df-4586-bfde-8cfdcb8b1cfa,18-25,suburban,F,no,Great Dane,monthly,66.89,wet,Yes,2022-09-28
6c3a98e3-42da-470f-aa86-95782a93217b,56-65,urban,F,yes,Siberian Husky,quarterly,174.36,dry,No,2024-02-15
e19e3854-5914-40bc-97d3-b119ddfa832e,65+,urban,F,yes,German Shepherd,weekly,87.44,raw,No,2024-03-25
b7efd07e-d441-412c-9c52-68571bfd41ed,56-65,urban,F,no,Beagle,monthly,23.03,raw,Yes,2023-11-22
d50bd5e0-b92f-45b9-8e26-e90e91d51705,65+,urban,M,no,Dachshund,quarterly,90.25,wet,No,2023-03-06
4dd23e7e-2a05-4edc-926f-ead0a0db51ef,65+,suburban,F,yes,Rottweiler,monthly,137.81,raw,Yes,2022-09-17
7cad108e-2c20-4655-98fd-763684b79a4f,46-55,urban,M,no,Boxer,weekly,65.78,wet,No,2023-09-08
d4705360-d226-4d11-a037-729e42776af8,65+,suburban,F,no,Boxer,quarterly,97.76,raw,No,2023-12-27
49420eb3-5163-4ebf-84e8-c4d7f77c4085,36-45,suburban,F,yes,German Shepherd,weekly,30.21,wet,Yes,2022-09-29
ea79bb91-1d14-4839-aa31-320af7a9ac71,65+,suburban,F,yes,Beagle,weekly,125.86,grain-free,Yes,2024-03-08
36478ebd-4af4-41d3-b65e-365ff7e1cbf4,65+,suburban,F,yes,Great Dane,monthly,156.13,dry,Yes,2024-03-05
80fb7068-6e07-48e8-ae61-771d57b49cde,65+,urban,M,no,Great Dane,monthly,94.4,dry,Yes,2023-06-30
12d7181b-939f-4e10-a67b-5babcb0a3ccc,18-25,urban,M,no,Rottweiler,monthly,95.64,raw,Yes,2023-05-30
b5e38a3f-0565-4568-8fd7-11922440b3e1,36-45,urban,F,no,Bulldog,quarterly,35.89,dry,Yes,2023-09-26
84fed3f2-ed70-4e1a-ac17-f26a09cdccf1,36-45,urban,F,no,Siberian Husky,quarterly,56.35,raw,No,2024-02-07
108e8243-f951-47e0-8819-b62b40ae076f,56-65,urban,F,yes,Beagle,monthly,47.84,wet,No,2023-01-29
dd2a37f3-3440-4c60-8758-74a5d296cf6c,46-55,suburban,F,no,Great Dane,quarterly,106.7,grain-free,Yes,2023-04-15
4a00028c-03d9-45cf-8aef-384d13a401ca,65+,urban,F,yes,German Shepherd,quarterly,115.27,dry,Yes,2022-09-16
f59c46a1-b75a-460b-a499-dd81e5af7311,26-35,urban,M,no,Rottweiler,monthly,190.81,grain-free,Yes,2024-01-31
0ee68f4f-4787-4f53-8d33-5283dab86c85,46-55,urban,F,no,Labrador,weekly,33.18,dry,No,2023-02-04
777cca6c-0432-43fc-914b-3a96c3647e46,46-55,urban,F,yes,Rottweiler,quarterly,127.98,wet,No,2022-10-07
357b86d8-2bc8-42cf-bd26-6e36708ad976,36-45,suburban,F,no,Great Dane,quarterly,114.77,dry,No,2022-09-25
a7ab9270-ae1b-4cb8-ad76-d79986524662,46-55,suburban,M,no,Labrador,weekly,112.92,dry,No,2022-09-02
bd1d4385-0618-46ed-8432-e5725bc707a1,65+,suburban,F,yes,Dachshund,weekly,177.17,wet,Yes,2023-06-27
cb7db6ba-88ba-4557-a788-f3bbee56e0e6,65+,suburban,M,no,Poodle,weekly,57.0,raw,No,2023-08-08
a13a6b28-69c9-4d38-bb38-1d9fb3848cac,18-25,suburban,F,yes,Rottweiler,monthly,27.34,raw,No,2023-08-19
92fa34b5-0f21-4737-ab2c-9cbbf0ce3d4a,65+,urban,M,yes,German Shepherd,weekly,141.01,wet,No,2023-06-12
ad3f034f-3eec-4ea2-baa9-f81e43966409,65+,suburban,M,yes,German Shepherd,monthly,82.13,raw,Yes,2022-09-27
a7a37cea-e208-4e9f-9161-6873ee33b7fe,36-45,suburban,F,yes,Siberian Husky,weekly,23.17,dry,No,2022-12-06
e7baf0b3-f026-48b1-a684-40564fca6288,65+,suburban,F,no,Bulldog,weekly,65.25,grain-free,Yes,2023-11-02
2190eccb-4a17-43a6-ae0f-930530fc9fec,18-25,urban,M,no,Rottweiler,monthly,75.68,wet,No,2023-02-24
a545e713-8c04-42b8-9d7d-8b0c43eab071,26-35,urban,M,no,Great Dane,monthly,131.03,dry,No,2022-08-12
a4dcbd40-259c-4c2b-943a-53f3d6442df9,36-45,suburban,F,yes,Poodle,weekly,51.07,wet,No,2022-09-10
25a1c51c-ae55-4e01-b85f-38619ed2f50c,26-35,urban,F,no,Beagle,weekly,94.35,grain-free,Yes,2022-09-11
1f3a0f42-dd9b-4ad4-b65c-e2a29841abaa,36-45,urban,M,no,Great Dane,weekly,106.85,dry,No,2023-12-09
fe3afd90-c3d0-4559-9b91-b9d8dd9785c8,56-65,suburban,M,no,German Shepherd,quarterly,102.66,dry,No,2023-01-05
33756206-c98e-49fd-91c9-8ac2e5b31d2d,46-55,urban,F,no,Dachshund,weekly,195.31,grain-free,Yes,2023-11-25
a4eff66d-d72e-47ab-a797-ee0b6ab978dc,56-65,urban,F,yes,Great Dane,monthly,28.19,grain-free,No,2024-01-16
318cdd96-19be-45b6-b43c-fd711c46549c,65+,urban,F,yes,Boxer,quarterly,191.17,raw,No,2023-07-28
d4b37b97-3dbe-44ce-a0c1-d9c733aa0636,26-35,suburban,M,no,German Shepherd,monthly,124.75,dry,No,2024-03-02
ff76dea2-e3b3-4c91-8cf9-f79ebcba69ee,65+,suburban,F,yes,Rottweiler,quarterly,163.23,grain-free,No,2022-11-06
1bbd4d20-aae4-4508-9218-2c080ce81cc0,46-55,suburban,M,no,Dachshund,quarterly,97.47,grain-free,No,2022-11-03
5ad79565-604e-4e74-8d47-77927819c364,36-45,urban,F,no,Boxer,monthly,101.69,dry,Yes,2023-11-11
682cc047-d6f4-4e42-a4ac-52d4c228c7d3,46-55,suburban,M,no,Labrador,quarterly,178.28,raw,No,2022-06-29
9447071e-3248-43ae-b28d-8d0efa09fd0d,18-25,urban,F,yes,Poodle,monthly,181.27,wet,No,2023-09-15
4644816b-9a14-49ab-b91a-5954806d5670,46-55,urban,M,no,German Shepherd,weekly,62.96,raw,Yes,2022-12-11
d01f1aff-95ab-400b-81a4-0ba0663397c0,18-25,urban,M,yes,Rottweiler,quarterly,55.86,grain-free,Yes,2023-12-10
51da7c56-c44d-4b5e-8a57-882847de4573,46-55,suburban,M,yes,Boxer,monthly,109.32,wet,No,2023-09-13
c1f74b73-b139-4bbc-8a2d-e0e41eefa70c,18-25,suburban,M,no,Boxer,quarterly,182.05,wet,No,2023-11-21
c3b2ca9a-82d6-4077-8fe7-4990202562ce,26-35,suburban,F,yes,Bulldog,monthly,78.02,raw,No,2024-03-07
773e35bb-5e05-41ea-9348-bdce940418dd,65+,suburban,F,yes,Boxer,weekly,137.36,wet,Yes,2024-03-23
dec213ff-03ea-4ca2-81ee-eafd54d99868,65+,urban,F,no,Poodle,weekly,147.47,grain-free,No,2022-05-18
72a57178-d1d0-4651-a95e-5095142ae0ce,56-65,suburban,M,yes,Dachshund,quarterly,160.16,dry,Yes,2022-08-07
1bf68bc0-907e-4383-9ae1-bd9d26482c88,65+,urban,M,yes,Dachshund,quarterly,121.51,dry,Yes,2022-11-13
75844a3f-02c2-48e7-8b13-75fcf87f21ae,36-45,suburban,F,no,Boxer,monthly,92.44,dry,Yes,2023-09-24
11b83856-2580-4705-8a27-5a0bde1a68e7,46-55,suburban,M,no,Rottweiler,monthly,194.06,raw,No,2022-06-17
86f76c9d-5521-4fd0-a302-01dfd1508903,56-65,suburban,M,yes,German Shepherd,quarterly,130.04,dry,No,2023-11-03
c5d28694-07e9-496a-adec-2dc87271580d,36-45,urban,F,no,Rottweiler,monthly,151.14,dry,No,2024-03-29
6e1e2629-f258-4fbb-b821-3c7bce6d0186,36-45,urban,M,no,Siberian Husky,monthly,82.1,dry,Yes,2023-07-13
1dd889cc-99a3-4595-af8d-c6202f136e9a,18-25,urban,M,yes,German Shepherd,monthly,140.59,wet,No,2023-04-25
c24a63d0-7220-4a4b-903e-0410b676a752,65+,urban,F,yes,Labrador,quarterly,66.4,wet,No,2023-11-18
49cd4ef6-663b-4a3e-9739-1f854f8d3ee5,26-35,urban,M,no,Poodle,weekly,64.12,wet,Yes,2022-08-20
91c91a93-2fa2-437d-ba59-8fc3d616668c,26-35,suburban,M,yes,Rottweiler,weekly,148.65,grain-free,Yes,2023-07-21
b6d8f6d5-1c8f-4aae-befe-374f4e942fae,56-65,urban,M,no,Bulldog,monthly,113.85,grain-free,Yes,2023-02-02
bfa3e708-57d5-4a79-9910-7ee098dcb0e8,26-35,urban,M,no,Dachshund,quarterly,142.99,grain-free,Yes,2023-02-08
d455ad6a-d99f-460f-9c82-7497660c0af9,46-55,urban,M,yes,Boxer,monthly,68.5,dry,Yes,2022-10-12
8c69a171-3cc6-4546-8175-2bce2ddc5373,26-35,urban,F,yes,German Shepherd,weekly,127.77,wet,No,2023-07-06
7db5dda3-a569-4505-8e57-7f48fce57570,56-65,suburban,M,no,Boxer,monthly,99.91,grain-free,Yes,2024-01-18
c8e15c97-698e-4824-bbfc-9854996a7de3,26-35,urban,M,no,Labrador,weekly,127.45,raw,No,2022-07-08
e549dabf-7e68-46c6-b06b-f75da214b286,46-55,suburban,F,no,Siberian Husky,quarterly,72.36,wet,Yes,2024-01-03
b954a772-6427-4c7d-a46a-a634eabe2561,18-25,suburban,F,no,Boxer,monthly,148.78,dry,No,2023-12-01
1b783190-0fa1-4b19-9533-0e64155f7d66,56-65,suburban,M,yes,Rottweiler,quarterly,165.07,wet,No,2023-02-04
f436dcd1-221c-4bab-bdf9-ee8e2c5dc60f,18-25,urban,M,no,German Shepherd,monthly,66.78,dry,Yes,2023-06-11
d481e9db-5069-4654-8c97-052665ca4ee0,18-25,suburban,M,yes,Bulldog,monthly,74.11,grain-free,Yes,2023-04-08
cc77ba39-f212-469d-80bc-8c41b28ca841,18-25,urban,M,yes,Labrador,monthly,139.01,dry,No,2022-07-29
765b5dfe-d6bc-4148-9cce-c3e582f04864,36-45,urban,M,no,Great Dane,monthly,145.21,dry,Yes,2023-07-27
e6a44552-8476-4372-b87f-9315f1bda0e2,65+,urban,M,yes,Poodle,monthly,146.74,raw,Yes,2024-03-23
485b01a8-6af7-456a-86ed-44bcd960a207,36-45,urban,F,yes,Siberian Husky,quarterly,142.89,wet,Yes,2024-04-16
cd19332e-87cf-4b1e-81c5-13675024e5c1,65+,urban,M,no,Rottweiler,quarterly,90.71,dry,Yes,2022-10-14
1a1db436-a2d5-4198-80f8-1e714fdc7be6,18-25,suburban,F,yes,Poodle,weekly,91.07,raw,Yes,2022-11-04
80afb00d-d0a9-4f95-a723-fa4bdfecc6fe,56-65,suburban,M,yes,Bulldog,monthly,65.87,raw,Yes,2022-05-22
db8d9985-b344-4a85-9269-1cccb18e94a0,65+,urban,F,no,Poodle,weekly,48.23,raw,Yes,2022-07-27
1f285c6d-f810-4333-8583-714421e4fdde,46-55,suburban,F,no,Dachshund,quarterly,144.66,grain-free,Yes,2024-03-28
cca71e34-4a75-4aea-9172-2ca8c7485adf,46-55,urban,M,no,German Shepherd,weekly,36.77,grain-free,No,2023-08-21
7fd55570-4131-4fd4-af91-fa04a7682962,26-35,suburban,M,no,Poodle,quarterly,188.8,dry,No,2023-08-17
3d0b4d24-90cd-44bc-85b0-cb4609fb11d5,65+,suburban,M,no,Rottweiler,monthly,168.8,wet,Yes,2024-03-14
7f4e0cf3-5f7a-4340-a9b7-169f499b6fbc,56-65,suburban,M,no,Great Dane,weekly,174.35,grain-free,Yes,2023-08-25
64f0d039-8558-435b-b1ee-9b083bf83394,36-45,suburban,F,no,Dachshund,weekly,183.2,grain-free,No,2023-01-24
42adc001-8abf-4f84-a9bd-bfa7e916ec8f,18-25,suburban,F,yes,Dachshund,weekly,93.55,dry,Yes,2022-12-02
903691fa-b047-496f-b63a-a8bbb556cd13,26-35,urban,M,yes,Poodle,weekly,172.41,dry,Yes,2022-09-27
ede6efc4-fc8c-40a1-ab26-0afd95565b4a,46-55,urban,M,no,Siberian Husky,monthly,48.45,grain-free,Yes,2023-06-27
3363ef5f-d394-4fea-a1e2-75fbd3f9ee61,36-45,suburban,M,yes,Beagle,quarterly,23.9,dry,Yes,2022-07-25
982c4427-eb6f-4d1e-9430-ab008a60b07a,36-45,urban,F,yes,Siberian Husky,quarterly,161.28,raw,No,2022-06-28
849ead61-fee6-424b-9f0d-39d2aec46c40,18-25,suburban,F,no,Boxer,monthly,33.46,dry,Yes,2024-01-27
57989f44-c553-4128-89da-8c7e82b59ec5,65+,urban,M,yes,Rottweiler,quarterly,197.93,raw,No,2023-09-19
c226b012-8d21-4390-83a8-5e5527f584ad,46-55,suburban,F,no,Beagle,weekly,141.46,grain-free,Yes,2023-05-19
1fcf8af1-2b1a-4ca8-a70e-99383432751b,56-65,suburban,F,yes,German Shepherd,monthly,155.62,wet,No,2022-07-16
196a7b16-8957-4627-833b-96f2aca4671f,36-45,suburban,M,no,Dachshund,quarterly,64.24,raw,No,2023-11-27
7a7b472c-04e9-4103-8858-8695aaf9cc47,18-25,urban,F,yes,Rottweiler,monthly,141.3,wet,No,2024-03-03
b92e19d6-7586-4eaf-9854-d9712460b1cf,56-65,urban,M,yes,Bulldog,monthly,27.78,grain-free,Yes,2022-06-04
b5ad4186-a995-4a51-9a4f-ef86caad6a73,65+,suburban,F,yes,Boxer,quarterly,170.81,dry,Yes,2022-12-12
db9d3e3d-50e2-4721-9d2a-b83b79714980,46-55,suburban,M,no,Great Dane,quarterly,50.53,raw,Yes,2022-09-17
8a2227f0-762e-4fc1-94ca-eb30352aace6,65+,urban,M,yes,Boxer,monthly,145.52,raw,No,2023-09-21
db0934b0-e9ee-4164-89c6-01f23625accb,36-45,urban,M,yes,Rottweiler,monthly,60.41,grain-free,Yes,2023-05-23
5436d4c5-839e-44cc-a72d-aa26082d057b,56-65,urban,M,no,German Shepherd,quarterly,32.32,grain-free,Yes,2023-01-22
99b856a7-0f6a-4e34-bc35-ab75b6766c37,56-65,urban,F,no,Dachshund,monthly,106.67,dry,No,2022-05-05
c4ef3125-7a5d-41d6-a065-bf3e537cd164,56-65,urban,M,yes,Labrador,quarterly,50.47,wet,Yes,2023-01-23
8c4115fd-c835-4a23-b995-3be6369da59e,36-45,suburban,M,yes,Labrador,monthly,151.3,raw,No,2022-11-25
bcd0c17e-0058-47f4-89d7-43fc14de907e,36-45,urban,M,yes,Rottweiler,monthly,62.76,wet,Yes,2023-11-14
5ac94137-8765-47ff-bea2-675f5aa8748e,65+,suburban,M,yes,Poodle,monthly,81.65,raw,No,2023-01-25
a5e4d4ad-0bf3-4f35-b07e-620cce102c48,26-35,suburban,M,no,Siberian Husky,quarterly,122.14,raw,No,2023-11-28
1118c084-411a-4aaf-9497-c12e0aad558c,65+,urban,M,yes,Boxer,weekly,71.29,dry,No,2022-05-25
63d62e97-b940-4816-97d9-6d1bb1a4f5d7,46-55,urban,M,yes,German Shepherd,quarterly,88.04,raw,No,2023-10-12
f975ed04-7ae2-421c-ad0f-55a0c7247257,18-25,suburban,F,no,Boxer,monthly,166.81,raw,No,2022-11-04
93d0018f-1281-4469-ab30-d3b00525942f,56-65,urban,F,yes,Bulldog,weekly,52.26,grain-free,No,2023-02-04
5ebd9ee6-2424-4f9f-af76-e174e2872655,26-35,suburban,M,yes,Labrador,weekly,34.8,dry,No,2023-05-23
337d4d65-ad21-458d-8766-92b6c5e9ad17,18-25,urban,F,yes,Dachshund,monthly,79.1,grain-free,Yes,2022-07-11
04f5054c-7efa-4060-8d24-dff0b9078521,26-35,urban,F,no,Bulldog,quarterly,96.39,raw,No,2024-01-01
e9029b5c-348b-411d-b515-9a7244863654,65+,urban,F,no,Dachshund,weekly,117.68,dry,Yes,2022-12-17
70500724-0288-447b-8491-2a2d8044ae15,36-45,suburban,F,yes,Boxer,weekly,87.04,raw,Yes,2023-08-22
1594dc9f-bc34-4467-9100-1e29bbaaee38,56-65,urban,F,yes,German Shepherd,quarterly,162.18,dry,Yes,2023-12-03
73a14356-e399-4f92-8d67-d797317e8593,65+,suburban,M,no,Labrador,quarterly,27.08,wet,No,2023-12-07
c6070ad0-71fa-4ccc-bcd8-eddc2f15f6cf,18-25,urban,M,yes,Boxer,weekly,97.72,wet,Yes,2023-04-23
44f9c06e-e5d2-420b-a875-56b8989240fc,18-25,suburban,F,yes,Labrador,quarterly,88.81,dry,No,2023-08-02
25f97cad-d526-49b7-8258-f75a17f3fd38,18-25,urban,M,no,Rottweiler,weekly,136.56,raw,Yes,2023-03-30
adf8dac4-1401-4178-8416-c835432b96cb,18-25,suburban,M,no,Great Dane,monthly,193.93,dry,No,2024-01-26
c8ed5844-c066-42ae-9263-8cc9ef252b1b,18-25,suburban,F,no,Great Dane,quarterly,111.87,raw,No,2024-03-22
57a4daf6-8793-4b8b-818a-01f989310ccf,26-35,suburban,F,yes,Dachshund,weekly,197.64,wet,Yes,2022-11-04
88a51f4f-ea00-4b61-9602-af205ba688c3,65+,suburban,F,yes,Boxer,quarterly,74.4,raw,No,2023-08-23
796fa88b-5a58-4354-8d9c-120c05d2ead0,56-65,suburban,M,yes,Beagle,quarterly,25.56,grain-free,Yes,2022-11-10
a92f4d61-5b74-4609-9773-f30ec3e1778c,36-45,suburban,F,yes,Labrador,weekly,49.82,wet,No,2023-10-17
39d657ac-4b41-4107-85b5-fbce1d0f8019,36-45,urban,M,no,Labrador,monthly,91.12,grain-free,No,2023-03-13
714413bc-490d-4823-82ac-f85a3b3e0f01,65+,suburban,F,yes,Beagle,weekly,76.94,wet,Yes,2022-08-01
4ec5a6d4-4e41-4efc-9a7f-53a005dbb9c6,65+,suburban,M,yes,Poodle,quarterly,37.47,wet,No,2023-06-01
411dfcb9-ef39-47a2-a179-ae9439f6cd7e,36-45,suburban,M,no,Boxer,weekly,97.88,grain-free,Yes,2023-04-08
79e42b8a-86b7-46cf-ac6a-f72f524140af,36-45,urban,F,no,Beagle,quarterly,80.86,dry,Yes,2022-07-06
f3f51833-a9d5-4479-8c07-5da37abb1ff9,26-35,urban,M,yes,Great Dane,weekly,42.07,raw,Yes,2024-04-06
4ab25c7b-908a-4946-a001-4dae116932ce,46-55,urban,F,no,Labrador,monthly,73.3,wet,No,2023-10-03
31a920aa-466d-4c8f-81e1-bc2d98ca6c00,56-65,suburban,M,no,Great Dane,monthly,179.56,raw,Yes,2022-07-19
9ef3e194-30df-44bd-a734-a1f62882010a,18-25,urban,F,yes,Boxer,monthly,74.37,wet,Yes,2023-10-13
c75fc530-1cb9-466b-ab0a-3255bed0da53,46-55,urban,M,yes,German Shepherd,monthly,148.51,raw,Yes,2024-02-24
bfcbf6e9-9d90-492c-b661-9ec86dbe6479,65+,suburban,F,yes,German Shepherd,weekly,130.17,wet,Yes,2023-10-29
6e5420ca-81b3-4aea-8b31-b57eaee222df,36-45,suburban,F,yes,Dachshund,monthly,96.89,dry,No,2023-09-14
27e8f69d-d557-45bc-890b-228d2a2fb10e,46-55,urban,M,no,Great Dane,weekly,63.02,wet,No,2024-02-28
2f5e9966-6c7f-46c2-802a-833909202675,56-65,suburban,F,no,Great Dane,quarterly,86.42,dry,Yes,2022-12-09
ada693f6-a5f9-466d-92d8-acf33794ec38,65+,suburban,M,yes,Great Dane,quarterly,126.58,wet,Yes,2023-01-17
6a31901c-af8d-4919-93d1-342639933915,18-25,suburban,F,yes,Poodle,quarterly,83.14,raw,Yes,2023-01-09
f212c2fb-e0b6-48bd-a499-e7551c05da9d,18-25,suburban,M,no,Great Dane,monthly,58.68,grain-free,Yes,2022-11-12
34a11893-aacb-4c7a-a984-b64fd305366d,56-65,urban,F,yes,German Shepherd,monthly,40.96,wet,Yes,2023-01-12
f0efa1e3-a08b-47ec-a18a-0234fa8a0425,56-65,suburban,F,yes,Poodle,monthly,178.36,wet,Yes,2023-01-01
52057751-0d85-401e-b349-f0be66e13471,36-45,urban,M,yes,Dachshund,quarterly,99.26,dry,No,2023-02-17
904b15a9-1a61-437b-8b49-d64c723db4e0,18-25,urban,F,yes,Rottweiler,quarterly,132.54,raw,Yes,2023-07-21
833c8b6d-19b6-46fe-b6bb-10fda290ae48,65+,urban,M,no,Bulldog,quarterly,108.27,dry,Yes,2023-11-22
e7f6e619-98b8-494d-b995-f7a596faeed5,46-55,urban,F,yes,Dachshund,quarterly,177.06,raw,Yes,2023-11-19
7f37bc39-7820-4768-9d2c-5818a0c0a28a,65+,suburban,F,no,Siberian Husky,weekly,118.45,raw,Yes,2024-01-24
77bce37d-dbd9-46ff-8ad1-1c87ab967db9,26-35,suburban,F,yes,Poodle,weekly,106.54,dry,Yes,2023-07-11
d39c7959-6cad-44ec-b062-972765cc3a5b,26-35,suburban,M,yes,German Shepherd,monthly,186.43,grain-free,Yes,2023-04-16
fbb7f250-ba39-4ad5-8bd3-1015aa1d3577,56-65,urban,M,no,German Shepherd,monthly,149.54,raw,No,2023-08-12
e717aa29-9619-44cc-b05c-d032cbd593fb,36-45,urban,M,yes,Boxer,quarterly,40.08,grain-free,No,2023-02-23
f35c8d64-a94e-40a9-a184-987c81b65c47,26-35,urban,F,no,Labrador,weekly,51.99,dry,Yes,2022-06-10
eef6d461-87db-4e1c-9db7-2d0b1291aeed,18-25,suburban,M,yes,Great Dane,weekly,161.68,grain-free,No,2023-11-06
ae503a46-4a15-4548-ac1e-a50b3167a518,65+,urban,M,yes,German Shepherd,monthly,170.45,raw,Yes,2023-07-18
0c539794-6d5a-4044-b14d-fa533c4b232e,65+,suburban,F,yes,Great Dane,weekly,118.13,dry,No,2023-06-06
6a75d889-1155-4f3c-a2d8-cf3b8e1fc860,56-65,suburban,F,yes,Beagle,monthly,119.8,grain-free,Yes,2023-02-19
d8462f55-e10a-481e-a54f-25cebc6fe467,46-55,suburban,M,yes,Labrador,quarterly,133.75,dry,Yes,2023-04-20
14f64856-ba9d-41aa-8172-b849c3bcfca5,56-65,suburban,M,no,Beagle,quarterly,99.04,dry,Yes,2023-11-09
45b426f8-49dc-482d-ace9-686272a8ecf0,46-55,urban,F,no,Great Dane,monthly,142.44,grain-free,No,2022-07-08
d774b134-55d3-4042-bacf-a7c75a7dff8e,56-65,suburban,M,yes,Poodle,quarterly,39.53,raw,No,2024-01-29
e48aa1a4-a71f-4f9b-a8a5-8d3207276198,56-65,urban,M,yes,Siberian Husky,quarterly,193.03,raw,Yes,2023-11-12
eb1f6bd1-89de-4676-b6fe-a5a123e3e8e6,56-65,suburban,F,no,Labrador,weekly,155.03,raw,Yes,2024-02-10
88fbedfa-510c-4a75-9294-9e6b6cefd8af,46-55,urban,M,no,Poodle,weekly,133.61,raw,No,2023-07-11
12c9e2ab-9637-4bc6-a999-363cd69adac5,46-55,urban,M,yes,German Shepherd,weekly,76.94,wet,Yes,2022-09-26
55fc360a-e384-4db4-b297-9bc24896bef5,56-65,suburban,M,yes,Siberian Husky,weekly,48.97,dry,Yes,2024-03-05
ea91fd30-1174-4ce1-85e9-49635271ea41,26-35,suburban,F,no,Rottweiler,weekly,93.68,dry,Yes,2022-08-04
ff981d46-da58-4e84-8fd0-548491312b66,36-45,suburban,M,yes,German Shepherd,monthly,139.08,wet,No,2024-03-27
3281a02b-1c31-48a2-819e-af81d87d780f,36-45,urban,M,no,Bulldog,monthly,134.07,dry,No,2023-05-27
3b5af9ae-802d-496b-b6aa-514277105de6,36-45,suburban,M,yes,Dachshund,weekly,88.88,dry,Yes,2024-01-07
42b2d71b-9665-4d69-8d70-b42181c1b22f,46-55,suburban,F,no,Labrador,quarterly,130.39,grain-free,Yes,2024-03-30
c5e5c592-5aaa-4059-8341-09bb19c04095,46-55,urban,F,no,Bulldog,quarterly,166.47,wet,No,2024-04-10
3fc8ad1a-5ae3-4b08-a539-97c00d34b618,26-35,suburban,M,yes,Great Dane,monthly,24.73,dry,Yes,2023-01-18
f49771ce-f87e-443d-be8c-b6692d972eac,36-45,urban,M,no,Labrador,monthly,101.11,dry,Yes,2022-11-01
81d0da89-49b5-4f8d-a835-809fed4f5c3e,36-45,suburban,M,yes,Dachshund,monthly,156.54,wet,Yes,2022-06-15
30d8cadb-f15d-4528-96ec-0e7c90a48a21,56-65,urban,F,yes,Labrador,quarterly,118.31,wet,Yes,2023-12-25
89510327-ea6f-41ad-b73c-9bb493ad87a9,46-55,urban,M,yes,Poodle,monthly,137.27,grain-free,No,2023-08-06
a708069c-f2ad-49b5-8735-90a59fef55fc,36-45,suburban,M,yes,Beagle,quarterly,113.0,grain-free,Yes,2023-07-19
cc7710d9-03df-4c7f-a620-bb7cf1a832b8,65+,urban,M,no,Boxer,monthly,198.54,raw,Yes,2023-11-19
174bc76a-66fe-44f8-b02c-ccd18a48de3a,26-35,suburban,M,yes,Poodle,quarterly,29.83,raw,Yes,2023-03-04
